id,key,value,type
357778275,feature_id,989839,gnis
357778275,state_id,37,gnis
357778275,name,Midwood High School,regular
357778275,wikidata,Q6843495,regular
357778653,amenity,school,regular
357778653,ele,209,regular
357778653,county_id,119,gnis
357778653,created,01/01/2000,gnis
357778653,feature_id,990236,gnis
357778653,state_id,37,gnis
357778653,name,Morgan Elementary School,regular
357779839,amenity,place_of_worship,regular
357779839,ele,194,regular
357779839,county_id,119,gnis
357779839,created,06/17/1980,gnis
357779839,feature_id,990802,gnis
357779839,state_id,37,gnis
357779839,name,Murkland Church,regular
357779839,religion,christian,regular
357780732,amenity,school,regular
357780732,ele,221,regular
357780732,county_id,119,gnis
357780732,created,01/01/2000,gnis
357780732,feature_id,991339,gnis
357780732,state_id,37,gnis
357780732,name,Saint Patrick's Catholic School,regular
357781029,amenity,school,regular
357781029,ele,238,regular
357781029,county_id,119,gnis
